timestamp,TP2,TP3,H1,DV_pressure,Reservoirs,Oil_temperature,Motor_current
4/18/2020 12:59,8.128,8.738,-0.002,1.774000000000001,8.738,76.67500000000001,5.487500000000001
4/18/2020 13:04,8.56,8.692,-0.002,1.898,8.696,76.725,5.59
4/18/2020 13:09,8.426,8.734,-0.004,1.8520000000000003,8.734,75.77499999999999,5.627500000000001
4/18/2020 13:13,8.736,8.77,-0.004,1.9480000000000004,8.774,75.22500000000001,5.754999999999999
4/18/2020 13:18,8.562,8.814,-0.004,1.892,8.816,75.29999999999998,5.6875
4/18/2020 13:23,8.862,8.814,-0.004,1.9819999999999995,8.818,75.075,5.692500000000001
4/18/2020 13:28,8.694,8.816,-0.006,1.9320000000000004,8.818,75.725,5.5875
4/18/2020 13:33,8.98,8.818,-0.008,2.016,8.818,76.075,5.694999999999999
4/18/2020 13:38,8.784,8.802,-0.004,1.958,8.804,77.275,5.602499999999999
4/18/2020 13:43,8.906,8.71,-0.002,1.9960000000000004,8.71,76.62500000000001,5.674999999999999
4/18/2020 13:48,8.878,8.734,-0.002,1.9860000000000009,8.732,77.2,5.682499999999999
4/18/2020 13:53,8.864,8.662,-0.004,1.978,8.662,75.44999999999999,5.615000000000002
4/18/2020 13:58,8.774,8.612,-0.004,1.9480000000000004,8.612,75.925,5.634999999999998
4/18/2020 14:03,8.656,8.446,-0.002,1.914,8.446,75.52499999999999,5.700000000000001
4/18/2020 14:08,8.804,8.644,-0.002,1.9559999999999995,8.644,75.8,5.672499999999999
4/18/2020 14:13,8.884,8.686,-0.002,1.9800000000000004,8.684,75.15,5.760000000000002
4/18/2020 14:18,8.934,8.782,-0.006,1.994,8.782,75.025,5.634999999999998
4/18/2020 14:23,9.024,8.836,-0.008,2.0180000000000007,8.836,75,5.6875
4/18/2020 14:28,9,8.85,-0.006,2.01,8.852,75.29999999999998,5.7325
4/18/2020 14:33,9.066,8.88,-0.008,2.030000000000001,8.882,75.75,5.6875
4/18/2020 14:38,9.03,8.886,-0.008,2.024000000000001,8.888,75.875,5.809999999999999
4/18/2020 14:43,9.078,8.896,-0.008,2.0380000000000003,8.898,76.22500000000001,5.845000000000001
4/18/2020 14:48,9.026,8.882,-0.006,2.026,8.886,76.62500000000001,5.789999999999999
4/18/2020 14:53,9.07,8.888,-0.008,2.036,8.89,76.925,5.809999999999999
4/18/2020 14:58,9.012,8.878,-0.006,2.02,8.882,77.525,5.827500000000001
4/18/2020 15:03,9.038,8.854,-0.004,2.032,8.858,77.42500000000001,5.672499999999999
4/18/2020 15:07,8.72,8.568,-0.006,1.9379999999999988,8.57,76.975,5.627500000000001
4/18/2020 15:12,8.896,8.704,-0.002,1.994,8.706,75.69999999999999,5.6675
4/18/2020 15:17,8.834,8.688,-0.004,1.975999999999999,8.69,75.85,5.637499999999999
4/18/2020 15:22,8.94,8.75,-0.002,2.007999999999999,8.75,76.075,5.815
4/18/2020 15:27,8.854,8.71,-0.002,1.984,8.712,76.4,5.620000000000001
4/18/2020 15:32,8.894,8.71,-0.006,1.9920000000000009,8.712,75.925,5.692500000000001
4/18/2020 15:37,8.876,8.73,-0.002,1.984,8.728,76,5.6775
4/18/2020 15:42,8.976,8.796,-0.006,2.016,8.796,75.1,5.74
4/18/2020 15:47,8.962,8.822,-0.006,2.004,8.826,75.2,5.815
4/18/2020 15:52,9.034,8.848,-0.002,2.030000000000001,8.848,73.925,5.6850000000000005
4/18/2020 15:57,8.974,8.838,-0.006,2.014,8.84,74.825,5.8225
4/18/2020 16:02,9.04,8.862,-0.006,2.032,8.87,74.875,5.8325
4/18/2020 16:07,8.97,8.838,-0.006,2.0120000000000005,8.842,75.42500000000001,5.725
4/18/2020 16:12,8.996,8.82,-0.002,2.0180000000000007,8.816,75.29999999999998,5.805
4/18/2020 16:17,8.964,8.828,-0.006,2.007999999999999,8.826,75.325,5.815
4/18/2020 16:22,9.012,8.834,-0.004,2.024000000000001,8.832,75.05,5.797499999999999
4/18/2020 16:27,8.84,8.694,-0.004,1.9699999999999989,8.694,74.925,5.6525
4/18/2020 16:32,8.878,8.686,-0.004,1.9800000000000004,8.684,75.29999999999998,5.640000000000001
4/18/2020 16:37,6.302,8.76,-0.006,1.2400000000000002,8.756,74.70000000000002,5.1175
4/18/2020 16:42,6.353999999999999,8.834,-0.006,1.231999999999999,8.832,74.70000000000002,5.19
4/18/2020 16:47,6.99,8.84,-0.006,1.4280000000000008,8.842,74.22500000000001,5.265000000000001
4/18/2020 16:52,6.938000000000001,8.868,-0.004,1.41,8.866,73.85,5.220000000000001
4/18/2020 16:57,7.423999999999999,8.884,-0.006,1.5459999999999994,8.884,74.325,5.482499999999998
4/18/2020 17:02,7.34,8.918,-0.006,1.5199999999999996,8.918,74.6,5.407500000000001
4/18/2020 17:06,7.754,8.914,-0.008,1.6419999999999997,8.914,74.825,5.540000000000001
4/18/2020 17:11,7.56,8.93,-0.006,1.59,8.932,74.925,5.359999999999999
4/18/2020 17:16,8.062,8.928,-0.008,1.731999999999999,8.928,75.325,5.5
4/18/2020 17:21,7.898,8.94,-0.008,1.6920000000000002,8.94,75.675,5.58
4/18/2020 17:26,8.302,8.91,-0.008,1.8099999999999987,8.912,75.85,5.515000000000001
4/18/2020 17:31,8.174,8.912,-0.006,1.766,8.914,75.975,5.602499999999999
4/18/2020 17:36,8.524,8.844,-0.006,1.872,8.844,75.325,5.5875
4/18/2020 17:41,8.32,8.798,-0.006,1.8120000000000007,8.796,74.62500000000001,5.654999999999999
4/18/2020 17:46,8.67,8.75,-0.004,1.918,8.752,74.52499999999999,5.600000000000001
4/18/2020 17:51,8.512,8.8,-0.004,1.8739999999999988,8.802,74.75,5.6850000000000005
4/18/2020 17:56,8.838,8.816,-0.006,1.962,8.816,74.8,5.6525
4/18/2020 18:01,8.694,8.846,-0.006,1.92,8.846,74.675,5.59
4/18/2020 18:06,8.976,8.83,-0.008,2.001999999999999,8.83,74.325,5.734999999999999
4/18/2020 18:11,8.832,8.858,-0.006,1.9600000000000009,8.856,73.725,5.7775
4/18/2020 18:16,8.974,8.776,-0.006,2,8.774,73.925,5.700000000000001
4/18/2020 18:21,8.94,8.838,-0.004,1.9860000000000009,8.84,73.70000000000002,5.6675
4/18/2020 18:26,9.032,8.838,-0.008,2.0180000000000007,8.838,74.125,5.694999999999999
4/18/2020 18:31,8.984,8.84,-0.01,2.001999999999999,8.84,74,5.809999999999999
4/18/2020 18:36,9.036,8.842,-0.01,2.022,8.844,74.25,5.762499999999999
4/18/2020 18:41,8.978,8.828,-0.006,2.001999999999999,8.83,75.025,5.817499999999999
4/18/2020 18:46,9.038,8.844,-0.004,2.0180000000000007,8.842,74.05,5.700000000000001
4/18/2020 18:51,9.002,8.852,-0.004,2.004,8.85,74.125,5.709999999999999
4/18/2020 18:55,8.996,8.798,-0.006,2.006,8.798,74.125,5.83
4/18/2020 19:00,8.872,8.71,-0.006,1.9640000000000004,8.71,74.2,5.789999999999999
4/18/2020 19:05,8.97,8.776,-0.006,1.9960000000000004,8.774,73.825,5.827500000000001
4/18/2020 19:10,8.976,8.822,-0.008,1.9960000000000004,8.82,73.70000000000002,5.807500000000001
4/18/2020 19:15,9.038,8.844,-0.008,2.0120000000000005,8.844,73.64999999999999,5.794999999999998
4/18/2020 19:20,9.028,8.876,-0.008,2.007999999999999,8.872,73.725,5.692500000000001
4/18/2020 19:25,9.078,8.888,-0.008,2.02,8.888,73.025,5.869999999999999
4/18/2020 19:30,9.058,8.904,-0.008,2.016,8.904,73.55000000000001,5.794999999999998
4/18/2020 19:35,9.13,8.938,-0.01,2.036,8.94,74.05,5.789999999999999
4/18/2020 19:40,9.09,8.938,-0.008,2.0279999999999987,8.942,74.15,5.720000000000001
4/18/2020 19:45,9.138,8.95,-0.01,2.0380000000000003,8.95,74.37499999999999,5.745000000000001
4/18/2020 19:50,9.098,8.952,-0.01,2.0279999999999987,8.95,74.675,5.700000000000001
4/18/2020 19:55,9.148,8.962,-0.01,2.0440000000000005,8.962,74.62500000000001,5.737500000000001
4/18/2020 20:00,9.1,8.954,-0.008,2.030000000000001,8.954,74.9,5.862499999999999
4/18/2020 20:05,9.138,8.954,-0.008,2.046,8.954,74.85,5.890000000000001
4/18/2020 20:10,8.988,8.838,-0.008,2.004,8.84,74.15,5.794999999999998
4/18/2020 20:15,9.038,8.848,-0.008,2.0180000000000007,8.848,74.05,5.734999999999999
4/18/2020 20:20,9.02,8.87,-0.01,2.0120000000000005,8.872,73.52499999999999,5.845000000000001
4/18/2020 20:25,9.018,8.836,-0.006,2.0120000000000005,8.834,72.55,5.8125
4/18/2020 20:30,9.008,8.864,-0.006,2.0120000000000005,8.862,73.10000000000001,5.845000000000001
4/18/2020 20:35,9.064,8.884,-0.006,2.026,8.88,73.025,5.700000000000001
4/18/2020 20:40,9.032,8.888,-0.008,2.016,8.888,73.42500000000001,5.8375
4/18/2020 20:44,9.092,8.91,-0.01,2.032,8.914,73.52499999999999,5.8325
4/18/2020 20:49,9.05,8.906,-0.01,2.0180000000000007,8.908,73.30000000000001,5.797499999999999
4/18/2020 20:54,9.108,8.928,-0.006,2.039999999999999,8.928,72.85,5.725
4/18/2020 20:59,9.054,8.91,-0.008,2.026,8.912,73.275,5.692500000000001
4/18/2020 21:04,9.098,8.916,-0.012,2.036,8.918,73.15,5.6875
4/18/2020 21:09,9.04,8.896,-0.008,2.02,8.898,73.8,5.6875
4/18/2020 21:14,9.088,8.906,-0.008,2.0279999999999987,8.906,73.025,5.834999999999999
4/18/2020 21:19,9.044,8.9,-0.008,2.0180000000000007,8.9,73.725,5.83
4/18/2020 21:24,9.052,8.866,-0.01,2.0180000000000007,8.862,72.725,5.8775
4/18/2020 21:29,9.014,8.872,-0.008,2.007999999999999,8.87,73.725,5.754999999999999
4/18/2020 21:34,6.1240000000000006,8.902,-0.004,1.1359999999999992,8.896,73.15,5.209999999999999
4/18/2020 21:39,6.7780000000000005,8.8,-0.006,1.346,8.796,73.44999999999999,5.209999999999999
4/18/2020 21:44,6.49,8.87,-0.008,1.2720000000000002,8.868,72.75,5.305
4/18/2020 21:49,7.210000000000001,8.89,-0.008,1.4860000000000009,8.89,72.825,5.387500000000001
4/18/2020 21:54,7.109999999999999,8.92,-0.01,1.452,8.922,72.8,5.280000000000001
4/18/2020 21:59,7.593999999999999,8.928,-0.008,1.588000000000001,8.928,73.32499999999999,5.4575
4/18/2020 22:04,7.496,8.962,-0.01,1.5620000000000012,8.962,73.55000000000001,5.385
4/18/2020 22:09,7.984,8.966,-0.012,1.7059999999999995,8.966,73.44999999999999,5.5875
4/18/2020 22:14,7.866,8.978,-0.01,1.6660000000000004,8.98,73.825,5.440000000000001
4/18/2020 22:19,8.262,8.966,-0.01,1.7759999999999998,8.966,74.10000000000001,5.637499999999999
4/18/2020 22:24,8.12,8.97,-0.01,1.7379999999999995,8.97,74.44999999999999,5.467500000000001
4/18/2020 22:29,8.56,8.946,-0.01,1.8640000000000008,8.95,74.64999999999999,5.715
4/18/2020 22:34,8.388,8.924,-0.008,1.815999999999999,8.926,74.55000000000001,5.649999999999999
4/18/2020 22:38,8.69,8.88,-0.008,1.9059999999999988,8.882,74.35000000000001,5.715
4/18/2020 22:43,8.544,8.894,-0.006,1.866,8.896,73.22500000000001,5.615000000000002
4/18/2020 22:48,8.888,8.866,-0.008,1.9699999999999989,8.868,73.64999999999999,5.705
4/18/2020 22:53,8.746,8.868,-0.006,1.924,8.866,73.55000000000001,5.5975
4/18/2020 22:58,9.034,8.86,-0.008,2.01,8.86,72.95,5.6850000000000005
4/18/2020 23:03,8.888,8.836,-0.006,1.9699999999999989,8.838,73.8,5.6775
4/18/2020 23:08,9.042,8.844,-0.008,2.0120000000000005,8.842,73.825,5.6675
4/18/2020 23:13,9.022,8.874,-0.008,2.006,8.876,73.52499999999999,5.794999999999998
4/18/2020 23:18,9.078,8.88,-0.006,2.022,8.88,74.22500000000001,5.7775
4/18/2020 23:23,9.05,8.892,-0.006,2.016,8.892,72.825,5.745000000000001
4/18/2020 23:28,9.088,8.89,-0.008,2.026,8.894,72.95,5.717499999999999
4/18/2020 23:33,9.048,8.892,-0.01,2.016,8.894,72.825,5.694999999999999
4/18/2020 23:38,9.08,8.888,-0.006,2.024000000000001,8.888,73.125,5.8325
4/18/2020 23:43,9.028,8.874,-0.008,2.004,8.874,73.44999999999999,5.765000000000001
4/18/2020 23:48,9.082,8.888,-0.008,2.022,8.886,73.05,5.760000000000002
4/18/2020 23:53,9.03,8.87,-0.01,2.006,8.87,72.52499999999999,5.815
4/18/2020 23:58,9.076,8.88,-0.008,2.0180000000000007,8.88,73.10000000000001,5.7425
